"pF","vol_water_perc","EC_kit","site","transect","kPa"
-0.836,51.14,"K004","PR","transition",0.01
-0.816,51.13,"K004","PR","transition",0.02
-0.796,51.13,"K004","PR","transition",0.02
-0.776,51.12,"K004","PR","transition",0.02
-0.756,51.11,"K004","PR","transition",0.02
-0.735,51.1,"K004","PR","transition",0.02
-0.715,51.09,"K004","PR","transition",0.02
-0.695,51.08,"K004","PR","transition",0.02
-0.675,51.07,"K004","PR","transition",0.02
-0.655,51.06,"K004","PR","transition",0.02
-0.635,51.04,"K004","PR","transition",0.02
-0.615,51.03,"K004","PR","transition",0.02
-0.595,51.02,"K004","PR","transition",0.03
-0.575,51,"K004","PR","transition",0.03
-0.555,50.99,"K004","PR","transition",0.03
-0.535,50.97,"K004","PR","transition",0.03
-0.515,50.95,"K004","PR","transition",0.03
-0.495,50.94,"K004","PR","transition",0.03
-0.475,50.92,"K004","PR","transition",0.03
-0.455,50.9,"K004","PR","transition",0.04
-0.435,50.88,"K004","PR","transition",0.04
-0.415,50.86,"K004","PR","transition",0.04
-0.395,50.83,"K004","PR","transition",0.04
-0.375,50.81,"K004","PR","transition",0.04
-0.355,50.78,"K004","PR","transition",0.04
-0.335,50.76,"K004","PR","transition",0.05
-0.315,50.73,"K004","PR","transition",0.05
-0.295,50.7,"K004","PR","transition",0.05
-0.275,50.67,"K004","PR","transition",0.05
-0.255,50.64,"K004","PR","transition",0.06
-0.234,50.6,"K004","PR","transition",0.06
-0.214,50.57,"K004","PR","transition",0.06
-0.194,50.53,"K004","PR","transition",0.06
-0.174,50.49,"K004","PR","transition",0.07
-0.154,50.45,"K004","PR","transition",0.07
-0.134,50.4,"K004","PR","transition",0.07
-0.114,50.36,"K004","PR","transition",0.08
-0.094,50.31,"K004","PR","transition",0.08
-0.074,50.26,"K004","PR","transition",0.08
-0.054,50.21,"K004","PR","transition",0.09
-0.034,50.15,"K004","PR","transition",0.09
-0.014,50.09,"K004","PR","transition",0.1
0.006,50.03,"K004","PR","transition",0.1
0.026,49.97,"K004","PR","transition",0.11
0.046,49.91,"K004","PR","transition",0.11
0.066,49.84,"K004","PR","transition",0.12
0.086,49.77,"K004","PR","transition",0.12
0.106,49.69,"K004","PR","transition",0.13
0.126,49.61,"K004","PR","transition",0.13
0.146,49.53,"K004","PR","transition",0.14
0.166,49.45,"K004","PR","transition",0.15
0.186,49.36,"K004","PR","transition",0.15
0.206,49.26,"K004","PR","transition",0.16
0.226,49.17,"K004","PR","transition",0.17
0.246,49.07,"K004","PR","transition",0.18
0.267,48.96,"K004","PR","transition",0.18
0.287,48.86,"K004","PR","transition",0.19
0.307,48.75,"K004","PR","transition",0.2
0.327,48.63,"K004","PR","transition",0.21
0.347,48.51,"K004","PR","transition",0.22
0.367,48.39,"K004","PR","transition",0.23
0.387,48.26,"K004","PR","transition",0.24
0.407,48.12,"K004","PR","transition",0.26
0.427,47.99,"K004","PR","transition",0.27
0.447,47.84,"K004","PR","transition",0.28
0.467,47.7,"K004","PR","transition",0.29
0.487,47.55,"K004","PR","transition",0.31
0.507,47.39,"K004","PR","transition",0.32
0.527,47.23,"K004","PR","transition",0.34
0.547,47.07,"K004","PR","transition",0.35
0.567,46.9,"K004","PR","transition",0.37
0.587,46.72,"K004","PR","transition",0.39
0.607,46.55,"K004","PR","transition",0.4
0.627,46.36,"K004","PR","transition",0.42
0.647,46.18,"K004","PR","transition",0.44
0.667,45.99,"K004","PR","transition",0.46
0.687,45.79,"K004","PR","transition",0.49
0.707,45.59,"K004","PR","transition",0.51
0.727,45.39,"K004","PR","transition",0.53
0.747,45.18,"K004","PR","transition",0.56
0.768,44.97,"K004","PR","transition",0.59
0.788,44.75,"K004","PR","transition",0.61
0.808,44.53,"K004","PR","transition",0.64
0.828,44.31,"K004","PR","transition",0.67
0.848,44.09,"K004","PR","transition",0.7
0.868,43.86,"K004","PR","transition",0.74
0.888,43.62,"K004","PR","transition",0.77
0.908,43.39,"K004","PR","transition",0.81
0.928,43.15,"K004","PR","transition",0.85
0.948,42.91,"K004","PR","transition",0.89
0.968,42.66,"K004","PR","transition",0.93
0.988,42.42,"K004","PR","transition",0.97
1.008,42.17,"K004","PR","transition",1.02
1.028,41.92,"K004","PR","transition",1.07
1.048,41.67,"K004","PR","transition",1.12
1.068,41.41,"K004","PR","transition",1.17
1.088,41.15,"K004","PR","transition",1.22
1.108,40.9,"K004","PR","transition",1.28
1.128,40.64,"K004","PR","transition",1.34
1.148,40.37,"K004","PR","transition",1.41
1.168,40.11,"K004","PR","transition",1.47
1.188,39.85,"K004","PR","transition",1.54
1.208,39.59,"K004","PR","transition",1.61
1.228,39.32,"K004","PR","transition",1.69
1.248,39.05,"K004","PR","transition",1.77
1.269,38.79,"K004","PR","transition",1.86
1.289,38.52,"K004","PR","transition",1.95
1.309,38.26,"K004","PR","transition",2.04
1.329,37.99,"K004","PR","transition",2.13
1.349,37.72,"K004","PR","transition",2.23
1.369,37.45,"K004","PR","transition",2.34
1.389,37.19,"K004","PR","transition",2.45
1.409,36.92,"K004","PR","transition",2.56
1.429,36.65,"K004","PR","transition",2.69
1.449,36.39,"K004","PR","transition",2.81
1.469,36.12,"K004","PR","transition",2.94
1.489,35.86,"K004","PR","transition",3.08
1.509,35.59,"K004","PR","transition",3.23
1.529,35.33,"K004","PR","transition",3.38
1.549,35.07,"K004","PR","transition",3.54
1.569,34.81,"K004","PR","transition",3.71
1.589,34.54,"K004","PR","transition",3.88
1.609,34.28,"K004","PR","transition",4.06
1.629,34.02,"K004","PR","transition",4.26
1.649,33.77,"K004","PR","transition",4.46
1.669,33.51,"K004","PR","transition",4.67
1.689,33.25,"K004","PR","transition",4.89
1.709,33,"K004","PR","transition",5.12
1.729,32.75,"K004","PR","transition",5.36
1.749,32.49,"K004","PR","transition",5.61
1.77,32.24,"K004","PR","transition",5.89
1.79,31.99,"K004","PR","transition",6.17
1.81,31.75,"K004","PR","transition",6.46
1.83,31.5,"K004","PR","transition",6.76
1.85,31.25,"K004","PR","transition",7.08
1.87,31.01,"K004","PR","transition",7.41
1.89,30.77,"K004","PR","transition",7.76
1.91,30.53,"K004","PR","transition",8.13
1.93,30.29,"K004","PR","transition",8.51
1.95,30.05,"K004","PR","transition",8.91
1.97,29.81,"K004","PR","transition",9.33
1.99,29.58,"K004","PR","transition",9.77
2.01,29.34,"K004","PR","transition",10.23
2.03,29.11,"K004","PR","transition",10.72
2.05,28.88,"K004","PR","transition",11.22
2.07,28.65,"K004","PR","transition",11.75
2.09,28.43,"K004","PR","transition",12.3
2.11,28.2,"K004","PR","transition",12.88
2.13,27.98,"K004","PR","transition",13.49
2.15,27.75,"K004","PR","transition",14.13
2.17,27.53,"K004","PR","transition",14.79
2.19,27.31,"K004","PR","transition",15.49
2.21,27.09,"K004","PR","transition",16.22
2.23,26.88,"K004","PR","transition",16.98
2.251,26.66,"K004","PR","transition",17.82
2.271,26.45,"K004","PR","transition",18.66
2.291,26.24,"K004","PR","transition",19.54
2.311,26.03,"K004","PR","transition",20.46
2.331,25.82,"K004","PR","transition",21.43
2.351,25.61,"K004","PR","transition",22.44
2.371,25.41,"K004","PR","transition",23.5
2.391,25.2,"K004","PR","transition",24.6
2.411,25,"K004","PR","transition",25.76
2.431,24.8,"K004","PR","transition",26.98
2.451,24.6,"K004","PR","transition",28.25
2.471,24.41,"K004","PR","transition",29.58
2.491,24.21,"K004","PR","transition",30.97
2.511,24.01,"K004","PR","transition",32.43
2.531,23.82,"K004","PR","transition",33.96
2.551,23.63,"K004","PR","transition",35.56
2.571,23.44,"K004","PR","transition",37.24
2.591,23.25,"K004","PR","transition",38.99
2.611,23.06,"K004","PR","transition",40.83
2.631,22.88,"K004","PR","transition",42.76
2.651,22.69,"K004","PR","transition",44.77
2.671,22.51,"K004","PR","transition",46.88
2.691,22.33,"K004","PR","transition",49.09
2.711,22.15,"K004","PR","transition",51.4
2.731,21.97,"K004","PR","transition",53.83
2.752,21.79,"K004","PR","transition",56.49
2.772,21.62,"K004","PR","transition",59.16
2.792,21.44,"K004","PR","transition",61.94
2.812,21.27,"K004","PR","transition",64.86
2.832,21.1,"K004","PR","transition",67.92
2.852,20.93,"K004","PR","transition",71.12
2.872,20.76,"K004","PR","transition",74.47
2.892,20.59,"K004","PR","transition",77.98
2.912,20.43,"K004","PR","transition",81.66
2.932,20.26,"K004","PR","transition",85.51
2.952,20.1,"K004","PR","transition",89.54
2.972,19.93,"K004","PR","transition",93.76
2.992,19.77,"K004","PR","transition",98.17
3.012,19.61,"K004","PR","transition",102.8
3.032,19.46,"K004","PR","transition",107.65
3.052,19.3,"K004","PR","transition",112.72
3.072,19.14,"K004","PR","transition",118.03
3.092,18.99,"K004","PR","transition",123.59
3.112,18.83,"K004","PR","transition",129.42
3.132,18.68,"K004","PR","transition",135.52
3.152,18.53,"K004","PR","transition",141.91
3.172,18.38,"K004","PR","transition",148.59
3.192,18.23,"K004","PR","transition",155.6
3.212,18.09,"K004","PR","transition",162.93
3.232,17.94,"K004","PR","transition",170.61
3.253,17.79,"K004","PR","transition",179.06
3.273,17.65,"K004","PR","transition",187.5
3.293,17.51,"K004","PR","transition",196.34
3.313,17.37,"K004","PR","transition",205.59
3.333,17.23,"K004","PR","transition",215.28
3.353,17.09,"K004","PR","transition",225.42
3.373,16.95,"K004","PR","transition",236.05
3.393,16.81,"K004","PR","transition",247.17
3.413,16.67,"K004","PR","transition",258.82
3.433,16.54,"K004","PR","transition",271.02
3.453,16.41,"K004","PR","transition",283.79
3.473,16.27,"K004","PR","transition",297.17
3.493,16.14,"K004","PR","transition",311.17
3.513,16.01,"K004","PR","transition",325.84
3.533,15.88,"K004","PR","transition",341.19
3.553,15.75,"K004","PR","transition",357.27
3.573,15.63,"K004","PR","transition",374.11
3.593,15.5,"K004","PR","transition",391.74
3.613,15.37,"K004","PR","transition",410.2
3.633,15.25,"K004","PR","transition",429.54
3.653,15.13,"K004","PR","transition",449.78
3.673,15,"K004","PR","transition",470.98
3.693,14.88,"K004","PR","transition",493.17
3.713,14.76,"K004","PR","transition",516.42
3.733,14.64,"K004","PR","transition",540.75
3.754,14.52,"K004","PR","transition",567.54
3.774,14.41,"K004","PR","transition",594.29
3.794,14.29,"K004","PR","transition",622.3
3.814,14.17,"K004","PR","transition",651.63
3.834,14.06,"K004","PR","transition",682.34
3.854,13.95,"K004","PR","transition",714.5
3.874,13.83,"K004","PR","transition",748.17
3.894,13.72,"K004","PR","transition",783.43
3.914,13.61,"K004","PR","transition",820.35
3.934,13.5,"K004","PR","transition",859.01
3.954,13.39,"K004","PR","transition",899.5
3.974,13.28,"K004","PR","transition",941.89
3.994,13.18,"K004","PR","transition",986.28
4.014,13.07,"K004","PR","transition",1032.76
4.034,12.96,"K004","PR","transition",1081.43
4.054,12.86,"K004","PR","transition",1132.4
4.074,12.75,"K004","PR","transition",1185.77
4.094,12.65,"K004","PR","transition",1241.65
4.114,12.55,"K004","PR","transition",1300.17
4.134,12.45,"K004","PR","transition",1361.44
4.154,12.35,"K004","PR","transition",1425.61
4.174,12.25,"K004","PR","transition",1492.79
4.194,12.15,"K004","PR","transition",1563.15
4.214,12.05,"K004","PR","transition",1636.82
4.234,11.95,"K004","PR","transition",1713.96
4.255,11.85,"K004","PR","transition",1798.87
4.275,11.76,"K004","PR","transition",1883.65
4.295,11.66,"K004","PR","transition",1972.42
4.315,11.57,"K004","PR","transition",2065.38
4.335,11.48,"K004","PR","transition",2162.72
4.355,11.38,"K004","PR","transition",2264.64
4.375,11.29,"K004","PR","transition",2371.37
4.395,11.2,"K004","PR","transition",2483.13
4.415,11.11,"K004","PR","transition",2600.16
4.435,11.02,"K004","PR","transition",2722.7
4.455,10.93,"K004","PR","transition",2851.02
4.475,10.84,"K004","PR","transition",2985.38
4.495,10.75,"K004","PR","transition",3126.08
4.515,10.67,"K004","PR","transition",3273.41
4.535,10.58,"K004","PR","transition",3427.68
4.555,10.49,"K004","PR","transition",3589.22
4.575,10.41,"K004","PR","transition",3758.37
4.595,10.33,"K004","PR","transition",3935.5
4.615,10.24,"K004","PR","transition",4120.98
4.635,10.16,"K004","PR","transition",4315.19
4.655,10.08,"K004","PR","transition",4518.56
4.675,10,"K004","PR","transition",4731.51
4.695,9.91,"K004","PR","transition",4954.5
4.715,9.83,"K004","PR","transition",5188
4.735,9.75,"K004","PR","transition",5432.5
4.756,9.68,"K004","PR","transition",5701.64
4.776,9.6,"K004","PR","transition",5970.35
4.796,9.52,"K004","PR","transition",6251.73
4.816,9.44,"K004","PR","transition",6546.36
4.836,9.37,"K004","PR","transition",6854.88
4.856,9.29,"K004","PR","transition",7177.94
4.876,9.22,"K004","PR","transition",7516.23
4.896,9.14,"K004","PR","transition",7870.46
4.916,9.07,"K004","PR","transition",8241.38
4.936,8.99,"K004","PR","transition",8629.79
4.956,8.92,"K004","PR","transition",9036.49
4.976,8.85,"K004","PR","transition",9462.37
4.996,8.78,"K004","PR","transition",9908.32
5.016,8.71,"K004","PR","transition",10375.28
5.036,8.64,"K004","PR","transition",10864.26
5.056,8.57,"K004","PR","transition",11376.27
5.076,8.5,"K004","PR","transition",11912.42
5.096,8.43,"K004","PR","transition",12473.84
5.116,8.36,"K004","PR","transition",13061.71
5.136,8.29,"K004","PR","transition",13677.29
5.156,8.22,"K004","PR","transition",14321.88
5.176,8.16,"K004","PR","transition",14996.85
5.196,8.09,"K004","PR","transition",15703.63
5.216,8.03,"K004","PR","transition",16443.72
5.236,7.96,"K004","PR","transition",17218.69
5.257,7.9,"K004","PR","transition",18071.74
5.277,7.83,"K004","PR","transition",18923.44
5.297,7.77,"K004","PR","transition",19815.27
5.317,7.71,"K004","PR","transition",20749.14
5.337,7.64,"K004","PR","transition",21727.01
5.357,7.58,"K004","PR","transition",22750.97
5.377,7.52,"K004","PR","transition",23823.19
5.397,7.46,"K004","PR","transition",24945.95
5.417,7.4,"K004","PR","transition",26121.61
5.437,7.34,"K004","PR","transition",27352.69
5.457,7.28,"K004","PR","transition",28641.78
5.477,7.22,"K004","PR","transition",29991.63
5.497,7.16,"K004","PR","transition",31405.09
5.517,7.11,"K004","PR","transition",32885.16
5.537,7.05,"K004","PR","transition",34434.99
5.557,6.99,"K004","PR","transition",36057.86
5.577,6.93,"K004","PR","transition",37757.22
5.597,6.88,"K004","PR","transition",39536.66
5.617,6.82,"K004","PR","transition",41399.97
5.637,6.77,"K004","PR","transition",43351.09
5.657,6.71,"K004","PR","transition",45394.16
5.677,6.66,"K004","PR","transition",47533.52
5.697,6.6,"K004","PR","transition",49773.71
5.717,6.55,"K004","PR","transition",52119.47
5.737,6.5,"K004","PR","transition",54575.79
5.758,6.45,"K004","PR","transition",57279.6
5.778,6.39,"K004","PR","transition",59979.11
5.798,6.34,"K004","PR","transition",62805.84
5.818,6.29,"K004","PR","transition",65765.78
5.838,6.24,"K004","PR","transition",68865.23
5.858,6.19,"K004","PR","transition",72110.75
5.878,6.14,"K004","PR","transition",75509.22
5.898,6.09,"K004","PR","transition",79067.86
5.918,6.04,"K004","PR","transition",82794.22
5.938,5.99,"K004","PR","transition",86696.19
5.958,5.94,"K004","PR","transition",90782.05
5.978,5.89,"K004","PR","transition",95060.48
5.998,5.85,"K004","PR","transition",99540.54
6.018,5.8,"K004","PR","transition",104231.74
6.038,5.75,"K004","PR","transition",109144.03
6.058,5.71,"K004","PR","transition",114287.83
6.078,5.66,"K004","PR","transition",119674.05
6.098,5.61,"K004","PR","transition",125314.12
6.118,5.57,"K004","PR","transition",131219.99
6.138,5.52,"K004","PR","transition",137404.2
6.158,5.48,"K004","PR","transition",143879.86
6.178,5.43,"K004","PR","transition",150660.71
6.198,5.39,"K004","PR","transition",157761.13
6.218,5.35,"K004","PR","transition",165196.18
6.238,5.3,"K004","PR","transition",172981.64
6.259,5.26,"K004","PR","transition",181551.57
6.279,5.22,"K004","PR","transition",190107.83
6.299,5.18,"K004","PR","transition",199067.33
6.319,5.13,"K004","PR","transition",208449.09
6.339,5.09,"K004","PR","transition",218272.99
6.359,5.05,"K004","PR","transition",228559.88
6.379,5.01,"K004","PR","transition",239331.58
6.399,4.97,"K004","PR","transition",250610.93
6.419,4.93,"K004","PR","transition",262421.85
6.439,4.89,"K004","PR","transition",274789.42
6.459,4.85,"K004","PR","transition",287739.84
6.479,4.81,"K004","PR","transition",301300.6
6.499,4.77,"K004","PR","transition",315500.46
6.519,4.73,"K004","PR","transition",330369.54
6.539,4.7,"K004","PR","transition",345939.38
6.559,4.66,"K004","PR","transition",362243
6.579,4.62,"K004","PR","transition",379314.98
6.599,4.58,"K004","PR","transition",397191.55
6.619,4.54,"K004","PR","transition",415910.61
6.639,4.51,"K004","PR","transition",435511.87
6.659,4.47,"K004","PR","transition",456036.92
6.679,4.44,"K004","PR","transition",477529.27
6.699,4.4,"K004","PR","transition",500034.53
6.719,4.36,"K004","PR","transition",523600.44
6.739,4.33,"K004","PR","transition",548276.96
6.76,4.29,"K004","PR","transition",575439.94
6.78,4.26,"K004","PR","transition",602559.59
6.8,4.22,"K004","PR","transition",630957.34
6.82,4.19,"K004","PR","transition",660693.45
6.84,4.16,"K004","PR","transition",691830.97
6.86,4.12,"K004","PR","transition",724435.96
6.88,4.09,"K004","PR","transition",758577.58
6.9,4.06,"K004","PR","transition",794328.23
6.92,4.02,"K004","PR","transition",831763.77
6.94,3.99,"K004","PR","transition",870963.59
6.96,3.96,"K004","PR","transition",912010.84
6.98,3.93,"K004","PR","transition",954992.59
7,3.89,"K004","PR","transition",1e+06
-3,42.86,"K004","PR","upland",0
-2.98,42.86,"K004","PR","upland",0
-2.96,42.86,"K004","PR","upland",0
-2.94,42.86,"K004","PR","upland",0
-2.92,42.86,"K004","PR","upland",0
-2.9,42.86,"K004","PR","upland",0
-2.88,42.86,"K004","PR","upland",0
-2.86,42.86,"K004","PR","upland",0
-2.84,42.86,"K004","PR","upland",0
-2.82,42.86,"K004","PR","upland",0
-2.8,42.86,"K004","PR","upland",0
-2.78,42.86,"K004","PR","upland",0
-2.76,42.86,"K004","PR","upland",0
-2.739,42.86,"K004","PR","upland",0
-2.719,42.86,"K004","PR","upland",0
-2.699,42.86,"K004","PR","upland",0
-2.679,42.86,"K004","PR","upland",0
-2.659,42.86,"K004","PR","upland",0
-2.639,42.86,"K004","PR","upland",0
-2.619,42.86,"K004","PR","upland",0
-2.599,42.86,"K004","PR","upland",0
-2.579,42.86,"K004","PR","upland",0
-2.559,42.86,"K004","PR","upland",0
-2.539,42.86,"K004","PR","upland",0
-2.519,42.86,"K004","PR","upland",0
-2.499,42.86,"K004","PR","upland",0
-2.479,42.86,"K004","PR","upland",0
-2.459,42.86,"K004","PR","upland",0
-2.439,42.86,"K004","PR","upland",0
-2.419,42.86,"K004","PR","upland",0
-2.399,42.86,"K004","PR","upland",0
-2.379,42.86,"K004","PR","upland",0
-2.359,42.86,"K004","PR","upland",0
-2.339,42.86,"K004","PR","upland",0
-2.319,42.86,"K004","PR","upland",0
-2.299,42.85,"K004","PR","upland",0
-2.279,42.85,"K004","PR","upland",0
-2.259,42.85,"K004","PR","upland",0
-2.238,42.85,"K004","PR","upland",0
-2.218,42.85,"K004","PR","upland",0
-2.198,42.85,"K004","PR","upland",0
-2.178,42.85,"K004","PR","upland",0
-2.158,42.85,"K004","PR","upland",0
-2.138,42.85,"K004","PR","upland",0
-2.118,42.85,"K004","PR","upland",0
-2.098,42.85,"K004","PR","upland",0
-2.078,42.85,"K004","PR","upland",0
-2.058,42.85,"K004","PR","upland",0
-2.038,42.85,"K004","PR","upland",0
-2.018,42.85,"K004","PR","upland",0
-1.998,42.85,"K004","PR","upland",0
-1.978,42.85,"K004","PR","upland",0
-1.958,42.85,"K004","PR","upland",0
-1.938,42.85,"K004","PR","upland",0
-1.918,42.85,"K004","PR","upland",0
-1.898,42.84,"K004","PR","upland",0
-1.878,42.84,"K004","PR","upland",0
-1.858,42.84,"K004","PR","upland",0
-1.838,42.84,"K004","PR","upland",0
-1.818,42.84,"K004","PR","upland",0
-1.798,42.84,"K004","PR","upland",0
-1.778,42.84,"K004","PR","upland",0
-1.758,42.84,"K004","PR","upland",0
-1.737,42.84,"K004","PR","upland",0
-1.717,42.84,"K004","PR","upland",0
-1.697,42.83,"K004","PR","upland",0
-1.677,42.83,"K004","PR","upland",0
-1.657,42.83,"K004","PR","upland",0
-1.637,42.83,"K004","PR","upland",0
-1.617,42.83,"K004","PR","upland",0
-1.597,42.83,"K004","PR","upland",0
-1.577,42.82,"K004","PR","upland",0
-1.557,42.82,"K004","PR","upland",0
-1.537,42.82,"K004","PR","upland",0
-1.517,42.82,"K004","PR","upland",0
-1.497,42.82,"K004","PR","upland",0
-1.477,42.81,"K004","PR","upland",0
-1.457,42.81,"K004","PR","upland",0
-1.437,42.81,"K004","PR","upland",0
-1.417,42.81,"K004","PR","upland",0
-1.397,42.8,"K004","PR","upland",0
-1.377,42.8,"K004","PR","upland",0
-1.357,42.8,"K004","PR","upland",0
-1.337,42.79,"K004","PR","upland",0
-1.317,42.79,"K004","PR","upland",0
-1.297,42.79,"K004","PR","upland",0.01
-1.277,42.78,"K004","PR","upland",0.01
-1.257,42.78,"K004","PR","upland",0.01
-1.236,42.77,"K004","PR","upland",0.01
-1.216,42.77,"K004","PR","upland",0.01
-1.196,42.76,"K004","PR","upland",0.01
-1.176,42.76,"K004","PR","upland",0.01
-1.156,42.75,"K004","PR","upland",0.01
-1.136,42.75,"K004","PR","upland",0.01
-1.116,42.74,"K004","PR","upland",0.01
-1.096,42.74,"K004","PR","upland",0.01
-1.076,42.73,"K004","PR","upland",0.01
-1.056,42.72,"K004","PR","upland",0.01
-1.036,42.71,"K004","PR","upland",0.01
-1.016,42.71,"K004","PR","upland",0.01
-0.996,42.7,"K004","PR","upland",0.01
-0.976,42.69,"K004","PR","upland",0.01
-0.956,42.68,"K004","PR","upland",0.01
-0.936,42.67,"K004","PR","upland",0.01
